robot_number;x [mm];y [mm];geometry
8637;-213.4282032560279;411.69378585443883;POINT (-213.4282032560279 411.69378585443883)
8638;-213.4282032302755;-411.6937365484106;POINT (-213.4282032302755 -411.6937365484106)
8639;-213.4282032302755;-400.9557365484106;POINT (-213.4282032302755 -400.9557365484106)
8640;-213.4282032302755;-390.2177365484106;POINT (-213.4282032302755 -390.2177365484106)
8641;-213.4282032302755;-379.47973654841064;POINT (-213.4282032302755 -379.47973654841064)
8642;-213.4282032302755;-79.61074730968213;POINT (-213.4282032302755 -79.61074730968213)
8643;-213.4282032302755;-68.87274730968213;POINT (-213.4282032302755 -68.87274730968213)
8644;-213.4282032302755;-58.13474730968212;POINT (-213.4282032302755 -58.13474730968212)
8645;-213.4282032302755;-47.39674730968213;POINT (-213.4282032302755 -47.39674730968213)
8646;-213.4282032302755;252.47224192904636;POINT (-213.4282032302755 252.47224192904636)
8647;-213.4282032302755;263.2102419290464;POINT (-213.4282032302755 263.2102419290464)
8648;-213.4282032302755;273.9482419290464;POINT (-213.4282032302755 273.9482419290464)
8649;-213.4282032302755;284.68624192904633;POINT (-213.4282032302755 284.68624192904633)
8650;-213.42820321457685;-576.7352612247365;POINT (-213.42820321457685 -576.7352612247365)
8651;-213.42820321457685;-565.9972612247366;POINT (-213.42820321457685 -565.9972612247366)
8652;-213.42820321457685;-555.2592612247365;POINT (-213.42820321457685 -555.2592612247365)
8653;-213.42820321457685;-544.5212612247366;POINT (-213.42820321457685 -544.5212612247366)
8654;-213.42820321457685;-244.65227198600806;POINT (-213.42820321457685 -244.65227198600806)
8655;-213.42820321457685;-233.91427198600806;POINT (-213.42820321457685 -233.91427198600806)
8656;-213.42820321457685;-223.17627198600806;POINT (-213.42820321457685 -223.17627198600806)
8657;-213.42820321457685;-212.43827198600806;POINT (-213.42820321457685 -212.43827198600806)
8658;-213.42820321457685;87.43071725272043;POINT (-213.42820321457685 87.43071725272043)
8659;-213.42820321457685;98.16871725272043;POINT (-213.42820321457685 98.16871725272043)
8660;-213.42820321457685;108.90671725272043;POINT (-213.42820321457685 108.90671725272043)
8661;-213.42820321457685;119.64471725272043;POINT (-213.42820321457685 119.64471725272043)
8662;-213.42820321457685;419.51370649144894;POINT (-213.42820321457685 419.51370649144894)
8663;-213.42820321457685;430.25170649144894;POINT (-213.42820321457685 430.25170649144894)
8664;-213.42820321457685;440.98970649144894;POINT (-213.42820321457685 440.98970649144894)
8665;-213.42820321457685;451.7277064914489;POINT (-213.42820321457685 451.7277064914489)
8666;-212.6262794673812;-358.46893993270027;POINT (-212.6262794673812 -358.46893993270027)
8667;-212.6262794673812;-347.73093993270027;POINT (-212.6262794673812 -347.73093993270027)
8668;-212.6262794673812;-336.99293993270027;POINT (-212.6262794673812 -336.99293993270027)
8669;-212.6262794673812;-26.385950693971775;POINT (-212.6262794673812 -26.385950693971775)
8670;-212.6262794673812;-15.647950693971772;POINT (-212.6262794673812 -15.647950693971772)
8671;-212.6262794673812;-4.909950693971773;POINT (-212.6262794673812 -4.909950693971773)
8672;-212.6262794673812;305.6970385447567;POINT (-212.6262794673812 305.6970385447567)
8673;-212.6262794673812;316.4350385447567;POINT (-212.6262794673812 316.4350385447567)
8674;-212.6262794673812;327.1730385447567;POINT (-212.6262794673812 327.1730385447567)
8675;-212.6262794416288;-305.6969892387285;POINT (-212.6262794416288 -305.6969892387285)
8676;-212.6262794416288;26.385999999999996;POINT (-212.6262794416288 26.385999999999996)
8677;-212.6262794416288;358.46898923872845;POINT (-212.6262794416288 358.46898923872845)
8678;-212.62627944162878;-327.1729892387285;POINT (-212.62627944162878 -327.1729892387285)
8679;-212.62627944162878;-316.43498923872846;POINT (-212.62627944162878 -316.43498923872846)
8680;-212.62627944162878;4.909999999999997;POINT (-212.62627944162878 4.909999999999997)
8681;-212.62627944162878;15.647999999999996;POINT (-212.62627944162878 15.647999999999996)
8682;-212.62627944162878;336.99298923872846;POINT (-212.62627944162878 336.99298923872846)
8683;-212.62627944162878;347.7309892387285;POINT (-212.62627944162878 347.7309892387285)
8684;-210.89422865981234;-524.5104345520646;POINT (-210.89422865981234 -524.5104345520646)
8685;-210.89422865981234;-513.7724345520645;POINT (-210.89422865981234 -513.7724345520645)
8686;-210.89422865981234;-503.0344345520645;POINT (-210.89422865981234 -503.0344345520645)
8687;-210.89422865981234;-192.42744531333602;POINT (-210.89422865981234 -192.42744531333602)
8688;-210.89422865981234;-181.68944531333602;POINT (-210.89422865981234 -181.68944531333602)
8689;-210.89422865981234;-170.95144531333602;POINT (-210.89422865981234 -170.95144531333602)
8690;-210.89422865981234;139.65554392539246;POINT (-210.89422865981234 139.65554392539246)
8691;-210.89422865981234;150.39354392539246;POINT (-210.89422865981234 150.39354392539246)
8692;-210.89422865981234;161.13154392539246;POINT (-210.89422865981234 161.13154392539246)
8693;-210.89422865981234;471.73853316412095;POINT (-210.89422865981234 471.73853316412095)
8694;-210.89422865981234;482.47653316412095;POINT (-210.89422865981234 482.47653316412095)
8695;-210.89422865981234;493.21453316412095;POINT (-210.89422865981234 493.21453316412095)
8696;-210.89422863405994;-471.73848385809276;POINT (-210.89422863405994 -471.73848385809276)
8697;-210.89422863405994;-139.65549461936425;POINT (-210.89422863405994 -139.65549461936425)
8698;-210.89422863405994;192.42749461936424;POINT (-210.89422863405994 192.42749461936424)
8699;-210.89422863405994;524.5104838580927;POINT (-210.89422863405994 524.5104838580927)
8700;-210.8942286340599;-493.21448385809276;POINT (-210.8942286340599 -493.21448385809276)
8701;-210.8942286340599;-482.47648385809276;POINT (-210.8942286340599 -482.47648385809276)
8702;-210.8942286340599;-161.13149461936428;POINT (-210.8942286340599 -161.13149461936428)
8703;-210.8942286340599;-150.39349461936428;POINT (-210.8942286340599 -150.39349461936428)
8704;-210.8942286340599;170.9514946193642;POINT (-210.8942286340599 170.9514946193642)
8705;-210.8942286340599;181.6894946193642;POINT (-210.8942286340599 181.6894946193642)
8706;-210.8942286340599;503.0344838580927;POINT (-210.8942286340599 503.0344838580927)
8707;-210.8942286340599;513.7724838580928;POINT (-210.8942286340599 513.7724838580928)
8708;-210.32820327172655;-457.0966571854207;POINT (-210.32820327172655 -457.0966571854207)
8709;-210.32820327172655;-424.8826571854207;POINT (-210.32820327172655 -424.8826571854207)
8710;-210.32820327172655;-125.01366794669221;POINT (-210.32820327172655 -125.01366794669221)
8711;-210.32820327172655;-92.79966794669222;POINT (-210.32820327172655 -92.79966794669222)
8712;-210.32820327172655;207.06932129203628;POINT (-210.32820327172655 207.06932129203628)
8713;-210.32820327172655;239.28332129203628;POINT (-210.32820327172655 239.28332129203628)
8714;-210.32820327172655;539.1523105307648;POINT (-210.32820327172655 539.1523105307648)
8715;-210.32820327172655;571.3663105307647;POINT (-210.32820327172655 571.3663105307647)
8716;-210.32820327172652;-446.3586571854207;POINT (-210.32820327172652 -446.3586571854207)
8717;-210.32820327172652;-435.6206571854207;POINT (-210.32820327172652 -435.6206571854207)
8718;-210.32820327172652;-114.27566794669222;POINT (-210.32820327172652 -114.27566794669222)
8719;-210.32820327172652;-103.53766794669222;POINT (-210.32820327172652 -103.53766794669222)
8720;-210.32820327172652;217.80732129203628;POINT (-210.32820327172652 217.80732129203628)
8721;-210.32820327172652;228.54532129203628;POINT (-210.32820327172652 228.54532129203628)
8722;-210.32820327172652;549.8903105307647;POINT (-210.32820327172652 549.8903105307647)
8723;-210.32820327172652;560.6283105307648;POINT (-210.32820327172652 560.6283105307648)
8724;-210.3282032560279;-290.0551926230181;POINT (-210.3282032560279 -290.0551926230181)
8725;-210.3282032560279;-257.8411926230182;POINT (-210.3282032560279 -257.8411926230182)
8726;-210.3282032560279;42.02779661571034;POINT (-210.3282032560279 42.02779661571034)
8727;-210.3282032560279;74.24179661571033;POINT (-210.3282032560279 74.24179661571033)
8728;-210.3282032560279;374.11078585443886;POINT (-210.3282032560279 374.11078585443886)
8729;-210.3282032560279;406.3247858544388;POINT (-210.3282032560279 406.3247858544388)
8730;-210.32820325602788;-279.3171926230182;POINT (-210.32820325602788 -279.3171926230182)
8731;-210.32820325602788;-268.5791926230182;POINT (-210.32820325602788 -268.5791926230182)
8732;-210.32820325602788;52.76579661571033;POINT (-210.32820325602788 52.76579661571033)
8733;-210.32820325602788;63.50379661571033;POINT (-210.32820325602788 63.50379661571033)
8734;-210.32820325602788;384.8487858544388;POINT (-210.32820325602788 384.8487858544388)
8735;-210.32820325602788;395.5867858544388;POINT (-210.32820325602788 395.5867858544388)
8736;-210.3282032302755;-406.3247365484106;POINT (-210.3282032302755 -406.3247365484106)
8737;-210.3282032302755;-395.5867365484106;POINT (-210.3282032302755 -395.5867365484106)
8738;-210.3282032302755;-384.8487365484106;POINT (-210.3282032302755 -384.8487365484106)
8739;-210.3282032302755;-374.1107365484106;POINT (-210.3282032302755 -374.1107365484106)
8740;-210.3282032302755;-74.24174730968213;POINT (-210.3282032302755 -74.24174730968213)
8741;-210.3282032302755;-63.50374730968212;POINT (-210.3282032302755 -63.50374730968212)
8742;-210.3282032302755;-52.76574730968212;POINT (-210.3282032302755 -52.76574730968212)
8743;-210.3282032302755;-42.02774730968213;POINT (-210.3282032302755 -42.02774730968213)
8744;-210.3282032302755;257.84124192904636;POINT (-210.3282032302755 257.84124192904636)
8745;-210.3282032302755;268.57924192904636;POINT (-210.3282032302755 268.57924192904636)
8746;-210.3282032302755;279.31724192904636;POINT (-210.3282032302755 279.31724192904636)
8747;-210.3282032302755;290.05524192904636;POINT (-210.3282032302755 290.05524192904636)
8748;-210.32820321457686;-571.3662612247365;POINT (-210.32820321457686 -571.3662612247365)
8749;-210.32820321457686;-560.6282612247365;POINT (-210.32820321457686 -560.6282612247365)
8750;-210.32820321457686;-549.8902612247365;POINT (-210.32820321457686 -549.8902612247365)
8751;-210.32820321457686;-539.1522612247365;POINT (-210.32820321457686 -539.1522612247365)
8752;-210.32820321457686;-239.28327198600806;POINT (-210.32820321457686 -239.28327198600806)
8753;-210.32820321457686;-228.54527198600806;POINT (-210.32820321457686 -228.54527198600806)
8754;-210.32820321457686;-217.80727198600806;POINT (-210.32820321457686 -217.80727198600806)
8755;-210.32820321457686;-207.06927198600806;POINT (-210.32820321457686 -207.06927198600806)
8756;-210.32820321457686;92.79971725272043;POINT (-210.32820321457686 92.79971725272043)
8757;-210.32820321457686;103.53771725272043;POINT (-210.32820321457686 103.53771725272043)
8758;-210.32820321457686;114.27571725272043;POINT (-210.32820321457686 114.27571725272043)
8759;-210.32820321457686;125.01371725272043;POINT (-210.32820321457686 125.01371725272043)
8760;-210.32820321457686;424.8827064914489;POINT (-210.32820321457686 424.8827064914489)
8761;-210.32820321457686;435.6207064914489;POINT (-210.32820321457686 435.6207064914489)
8762;-210.32820321457686;446.3587064914489;POINT (-210.32820321457686 446.3587064914489)
8763;-210.32820321457686;457.0967064914489;POINT (-210.32820321457686 457.0967064914489)
8764;-209.5262794673812;-353.09993993270024;POINT (-209.5262794673812 -353.09993993270024)
8765;-209.5262794673812;-342.36193993270024;POINT (-209.5262794673812 -342.36193993270024)
8766;-209.5262794673812;-21.016950693971772;POINT (-209.5262794673812 -21.016950693971772)
8767;-209.5262794673812;-10.278950693971773;POINT (-209.5262794673812 -10.278950693971773)
8768;-209.5262794673812;311.06603854475674;POINT (-209.5262794673812 311.06603854475674)
8769;-209.5262794673812;321.80403854475674;POINT (-209.5262794673812 321.80403854475674)
8770;-209.52627944162882;-321.8039892387285;POINT (-209.52627944162882 -321.8039892387285)
8771;-209.52627944162882;-311.0659892387285;POINT (-209.52627944162882 -311.0659892387285)
8772;-209.52627944162882;10.278999999999996;POINT (-209.52627944162882 10.278999999999996)
8773;-209.52627944162882;21.016999999999996;POINT (-209.52627944162882 21.016999999999996)
8774;-209.52627944162882;342.3619892387285;POINT (-209.52627944162882 342.3619892387285)
8775;-209.52627944162882;353.0999892387285;POINT (-209.52627944162882 353.0999892387285)
8776;-207.79422865981235;-519.1414345520645;POINT (-207.79422865981235 -519.1414345520645)
8777;-207.79422865981235;-187.05844531333602;POINT (-207.79422865981235 -187.05844531333602)
8778;-207.79422865981235;145.02454392539246;POINT (-207.79422865981235 145.02454392539246)
8779;-207.79422865981235;477.1075331641209;POINT (-207.79422865981235 477.1075331641209)
8780;-207.79422865981232;-508.40343455206454;POINT (-207.79422865981232 -508.40343455206454)
8781;-207.79422865981232;-176.32044531333602;POINT (-207.79422865981232 -176.32044531333602)
8782;-207.79422865981232;155.76254392539246;POINT (-207.79422865981232 155.76254392539246)
8783;-207.79422865981232;487.8455331641209;POINT (-207.79422865981232 487.8455331641209)
8784;-207.79422863405995;-487.84548385809273;POINT (-207.79422863405995 -487.84548385809273)
8785;-207.79422863405995;-477.10748385809273;POINT (-207.79422863405995 -477.10748385809273)
8786;-207.79422863405995;-155.76249461936425;POINT (-207.79422863405995 -155.76249461936425)
8787;-207.79422863405995;-145.02449461936425;POINT (-207.79422863405995 -145.02449461936425)
8788;-207.79422863405995;176.32049461936424;POINT (-207.79422863405995 176.32049461936424)
8789;-207.79422863405995;187.05849461936424;POINT (-207.79422863405995 187.05849461936424)
8790;-207.79422863405995;508.4034838580927;POINT (-207.79422863405995 508.4034838580927)
8791;-207.79422863405995;519.1414838580927;POINT (-207.79422863405995 519.1414838580927)
8792;-207.22820327172656;-430.2516571854207;POINT (-207.22820327172656 -430.2516571854207)
8793;-207.22820327172656;-419.5136571854207;POINT (-207.22820327172656 -419.5136571854207)
8794;-207.22820327172656;-98.16866794669222;POINT (-207.22820327172656 -98.16866794669222)
8795;-207.22820327172656;-87.43066794669222;POINT (-207.22820327172656 -87.43066794669222)
8796;-207.22820327172656;233.91432129203628;POINT (-207.22820327172656 233.91432129203628)
8797;-207.22820327172656;244.65232129203628;POINT (-207.22820327172656 244.65232129203628)
8798;-207.22820327172656;565.9973105307647;POINT (-207.22820327172656 565.9973105307647)
8799;-207.22820327172656;576.7353105307648;POINT (-207.22820327172656 576.7353105307648)
8800;-207.22820327172653;-462.4656571854207;POINT (-207.22820327172653 -462.4656571854207)
8801;-207.22820327172653;-451.7276571854207;POINT (-207.22820327172653 -451.7276571854207)
8802;-207.22820327172653;-440.9896571854207;POINT (-207.22820327172653 -440.9896571854207)
8803;-207.22820327172653;-130.3826679466922;POINT (-207.22820327172653 -130.3826679466922)
8804;-207.22820327172653;-119.64466794669221;POINT (-207.22820327172653 -119.64466794669221)
8805;-207.22820327172653;-108.90666794669222;POINT (-207.22820327172653 -108.90666794669222)
8806;-207.22820327172653;201.70032129203628;POINT (-207.22820327172653 201.70032129203628)
8807;-207.22820327172653;212.43832129203628;POINT (-207.22820327172653 212.43832129203628)
8808;-207.22820327172653;223.17632129203628;POINT (-207.22820327172653 223.17632129203628)
8809;-207.22820327172653;533.7833105307648;POINT (-207.22820327172653 533.7833105307648)
