robot_number;x [mm];y [mm];geometry
9462;-164.6301270446746;-37.12395069397178;POINT (-164.6301270446746 -37.12395069397178)
9463;-164.6301270446746;-26.385950693971786;POINT (-164.6301270446746 -26.385950693971786)
9464;-164.6301270446746;-15.647950693971787;POINT (-164.6301270446746 -15.647950693971787)
9465;-164.6301270446746;-4.909950693971787;POINT (-164.6301270446746 -4.909950693971787)
9466;-164.6301270446746;294.9590385447567;POINT (-164.6301270446746 294.9590385447567)
9467;-164.6301270446746;305.6970385447567;POINT (-164.6301270446746 305.6970385447567)
9468;-164.6301270446746;316.4350385447567;POINT (-164.6301270446746 316.4350385447567)
9469;-164.6301270446746;327.1730385447567;POINT (-164.6301270446746 327.1730385447567)
9470;-164.6301270189222;-327.1729892387285;POINT (-164.6301270189222 -327.1729892387285)
9471;-164.6301270189222;-305.6969892387285;POINT (-164.6301270189222 -305.6969892387285)
9472;-164.6301270189222;-294.9589892387285;POINT (-164.6301270189222 -294.9589892387285)
9473;-164.6301270189222;4.909999999999982;POINT (-164.6301270189222 4.909999999999982)
9474;-164.6301270189222;26.385999999999985;POINT (-164.6301270189222 26.385999999999985)
9475;-164.6301270189222;37.12399999999998;POINT (-164.6301270189222 37.12399999999998)
9476;-164.6301270189222;336.99298923872846;POINT (-164.6301270189222 336.99298923872846)
9477;-164.6301270189222;358.46898923872845;POINT (-164.6301270189222 358.46898923872845)
9478;-164.6301270189222;369.20698923872845;POINT (-164.6301270189222 369.20698923872845)
9479;-164.63012701892217;-316.4349892387285;POINT (-164.63012701892217 -316.4349892387285)
9480;-164.63012701892217;15.647999999999982;POINT (-164.63012701892217 15.647999999999982)
9481;-164.63012701892217;347.73098923872845;POINT (-164.63012701892217 347.73098923872845)
9482;-163.82820327172655;-430.2516571854207;POINT (-163.82820327172655 -430.2516571854207)
9483;-163.82820327172655;-419.5136571854207;POINT (-163.82820327172655 -419.5136571854207)
9484;-163.82820327172655;-98.16866794669222;POINT (-163.82820327172655 -98.16866794669222)
9485;-163.82820327172655;-87.43066794669222;POINT (-163.82820327172655 -87.43066794669222)
9486;-163.82820327172655;233.91432129203628;POINT (-163.82820327172655 233.91432129203628)
9487;-163.82820327172655;244.65232129203628;POINT (-163.82820327172655 244.65232129203628)
9488;-163.82820327172655;565.9973105307647;POINT (-163.82820327172655 565.9973105307647)
9489;-163.82820327172655;576.7353105307648;POINT (-163.82820327172655 576.7353105307648)
9490;-163.82820327172652;-440.9896571854207;POINT (-163.82820327172652 -440.9896571854207)
9491;-163.82820327172652;-108.90666794669222;POINT (-163.82820327172652 -108.90666794669222)
9492;-163.82820327172652;223.17632129203628;POINT (-163.82820327172652 223.17632129203628)
9493;-163.82820327172652;555.2593105307648;POINT (-163.82820327172652 555.2593105307648)
9494;-163.8282032560279;-273.94819262301814;POINT (-163.8282032560279 -273.94819262301814)
9495;-163.8282032560279;-263.21019262301814;POINT (-163.8282032560279 -263.21019262301814)
9496;-163.8282032560279;-252.47219262301815;POINT (-163.8282032560279 -252.47219262301815)
9497;-163.8282032560279;58.13479661571033;POINT (-163.8282032560279 58.13479661571033)
9498;-163.8282032560279;68.87279661571033;POINT (-163.8282032560279 68.87279661571033)
9499;-163.8282032560279;79.61079661571033;POINT (-163.8282032560279 79.61079661571033)
9500;-163.8282032560279;390.21778585443883;POINT (-163.8282032560279 390.21778585443883)
9501;-163.8282032560279;400.95578585443883;POINT (-163.8282032560279 400.95578585443883)
9502;-163.8282032560279;411.69378585443883;POINT (-163.8282032560279 411.69378585443883)
9503;-163.8282032302755;-390.2177365484106;POINT (-163.8282032302755 -390.2177365484106)
9504;-163.8282032302755;-58.13474730968212;POINT (-163.8282032302755 -58.13474730968212)
9505;-163.8282032302755;273.9482419290464;POINT (-163.8282032302755 273.9482419290464)
9506;-163.82820323027548;-411.6937365484106;POINT (-163.82820323027548 -411.6937365484106)
9507;-163.82820323027548;-400.9557365484106;POINT (-163.82820323027548 -400.9557365484106)
9508;-163.82820323027548;-79.61074730968213;POINT (-163.82820323027548 -79.61074730968213)
9509;-163.82820323027548;-68.87274730968213;POINT (-163.82820323027548 -68.87274730968213)
9510;-163.82820323027548;252.47224192904636;POINT (-163.82820323027548 252.47224192904636)
9511;-163.82820323027548;263.2102419290464;POINT (-163.82820323027548 263.2102419290464)
9512;-163.82820321457686;-555.2592612247365;POINT (-163.82820321457686 -555.2592612247365)
9513;-163.82820321457686;-223.17627198600806;POINT (-163.82820321457686 -223.17627198600806)
9514;-163.82820321457686;108.90671725272043;POINT (-163.82820321457686 108.90671725272043)
9515;-163.82820321457686;440.98970649144894;POINT (-163.82820321457686 440.98970649144894)
9516;-163.82820321457683;-576.7352612247365;POINT (-163.82820321457683 -576.7352612247365)
9517;-163.82820321457683;-565.9972612247366;POINT (-163.82820321457683 -565.9972612247366)
9518;-163.82820321457683;-244.65227198600806;POINT (-163.82820321457683 -244.65227198600806)
9519;-163.82820321457683;-233.91427198600806;POINT (-163.82820321457683 -233.91427198600806)
9520;-163.82820321457683;87.43071725272043;POINT (-163.82820321457683 87.43071725272043)
9521;-163.82820321457683;98.16871725272043;POINT (-163.82820321457683 98.16871725272043)
9522;-163.82820321457683;419.51370649144894;POINT (-163.82820321457683 419.51370649144894)
9523;-163.82820321457683;430.25170649144894;POINT (-163.82820321457683 430.25170649144894)
9524;-163.26217785224347;-540.6174345520645;POINT (-163.26217785224347 -540.6174345520645)
9525;-163.26217785224347;-508.4034345520645;POINT (-163.26217785224347 -508.4034345520645)
9526;-163.26217785224347;-208.53444531333602;POINT (-163.26217785224347 -208.53444531333602)
9527;-163.26217785224347;-176.32044531333602;POINT (-163.26217785224347 -176.32044531333602)
9528;-163.26217785224347;123.54854392539247;POINT (-163.26217785224347 123.54854392539247)
9529;-163.26217785224347;155.76254392539246;POINT (-163.26217785224347 155.76254392539246)
9530;-163.26217785224347;455.631533164121;POINT (-163.26217785224347 455.631533164121)
9531;-163.26217785224347;487.845533164121;POINT (-163.26217785224347 487.845533164121)
9532;-163.26217785224344;-529.8794345520645;POINT (-163.26217785224344 -529.8794345520645)
9533;-163.26217785224344;-519.1414345520645;POINT (-163.26217785224344 -519.1414345520645)
9534;-163.26217785224344;-197.79644531333602;POINT (-163.26217785224344 -197.79644531333602)
9535;-163.26217785224344;-187.05844531333602;POINT (-163.26217785224344 -187.05844531333602)
9536;-163.26217785224344;134.28654392539246;POINT (-163.26217785224344 134.28654392539246)
9537;-163.26217785224344;145.02454392539246;POINT (-163.26217785224344 145.02454392539246)
9538;-163.26217785224344;466.369533164121;POINT (-163.26217785224344 466.369533164121)
9539;-163.26217785224344;477.107533164121;POINT (-163.26217785224344 477.107533164121)
9540;-163.26217782649107;-487.84548385809273;POINT (-163.26217782649107 -487.84548385809273)
9541;-163.26217782649107;-477.10748385809273;POINT (-163.26217782649107 -477.10748385809273)
9542;-163.26217782649107;-466.36948385809274;POINT (-163.26217782649107 -466.36948385809274)
9543;-163.26217782649107;-455.63148385809274;POINT (-163.26217782649107 -455.63148385809274)
9544;-163.26217782649107;-155.76249461936425;POINT (-163.26217782649107 -155.76249461936425)
9545;-163.26217782649107;-145.02449461936425;POINT (-163.26217782649107 -145.02449461936425)
9546;-163.26217782649107;-134.28649461936425;POINT (-163.26217782649107 -134.28649461936425)
9547;-163.26217782649107;-123.54849461936425;POINT (-163.26217782649107 -123.54849461936425)
9548;-163.26217782649107;176.32049461936424;POINT (-163.26217782649107 176.32049461936424)
9549;-163.26217782649107;187.05849461936424;POINT (-163.26217782649107 187.05849461936424)
9550;-163.26217782649107;197.79649461936424;POINT (-163.26217782649107 197.79649461936424)
9551;-163.26217782649107;208.53449461936424;POINT (-163.26217782649107 208.53449461936424)
9552;-163.26217782649107;508.4034838580927;POINT (-163.26217782649107 508.4034838580927)
9553;-163.26217782649107;519.1414838580927;POINT (-163.26217782649107 519.1414838580927)
9554;-163.26217782649107;529.8794838580927;POINT (-163.26217782649107 529.8794838580927)
9555;-163.26217782649107;540.6174838580927;POINT (-163.26217782649107 540.6174838580927)
9556;-161.5301270446746;-374.5759399327003;POINT (-161.5301270446746 -374.5759399327003)
9557;-161.5301270446746;-342.3619399327003;POINT (-161.5301270446746 -342.3619399327003)
9558;-161.5301270446746;-42.49295069397178;POINT (-161.5301270446746 -42.49295069397178)
9559;-161.5301270446746;-10.278950693971787;POINT (-161.5301270446746 -10.278950693971787)
9560;-161.5301270446746;289.5900385447567;POINT (-161.5301270446746 289.5900385447567)
9561;-161.5301270446746;321.8040385447567;POINT (-161.5301270446746 321.8040385447567)
9562;-161.53012704467457;-363.8379399327003;POINT (-161.53012704467457 -363.8379399327003)
9563;-161.53012704467457;-353.0999399327003;POINT (-161.53012704467457 -353.0999399327003)
9564;-161.53012704467457;-31.754950693971786;POINT (-161.53012704467457 -31.754950693971786)
9565;-161.53012704467457;-21.016950693971786;POINT (-161.53012704467457 -21.016950693971786)
9566;-161.53012704467457;300.3280385447567;POINT (-161.53012704467457 300.3280385447567)
9567;-161.53012704467457;311.0660385447567;POINT (-161.53012704467457 311.0660385447567)
9568;-161.5301270189222;-321.8039892387285;POINT (-161.5301270189222 -321.8039892387285)
9569;-161.5301270189222;-311.0659892387285;POINT (-161.5301270189222 -311.0659892387285)
9570;-161.5301270189222;-300.3279892387285;POINT (-161.5301270189222 -300.3279892387285)
9571;-161.5301270189222;-289.5899892387285;POINT (-161.5301270189222 -289.5899892387285)
9572;-161.5301270189222;10.278999999999982;POINT (-161.5301270189222 10.278999999999982)
9573;-161.5301270189222;21.01699999999998;POINT (-161.5301270189222 21.01699999999998)
9574;-161.5301270189222;31.754999999999985;POINT (-161.5301270189222 31.754999999999985)
9575;-161.5301270189222;42.49299999999998;POINT (-161.5301270189222 42.49299999999998)
9576;-161.5301270189222;342.3619892387285;POINT (-161.5301270189222 342.3619892387285)
9577;-161.5301270189222;353.0999892387285;POINT (-161.5301270189222 353.0999892387285)
9578;-161.5301270189222;363.8379892387285;POINT (-161.5301270189222 363.8379892387285)
9579;-161.5301270189222;374.5759892387285;POINT (-161.5301270189222 374.5759892387285)
9580;-160.72820327172653;-435.6206571854207;POINT (-160.72820327172653 -435.6206571854207)
9581;-160.72820327172653;-424.8826571854207;POINT (-160.72820327172653 -424.8826571854207)
9582;-160.72820327172653;-103.53766794669222;POINT (-160.72820327172653 -103.53766794669222)
9583;-160.72820327172653;-92.79966794669222;POINT (-160.72820327172653 -92.79966794669222)
9584;-160.72820327172653;228.54532129203628;POINT (-160.72820327172653 228.54532129203628)
9585;-160.72820327172653;239.28332129203628;POINT (-160.72820327172653 239.28332129203628)
9586;-160.72820327172653;560.6283105307648;POINT (-160.72820327172653 560.6283105307648)
9587;-160.72820327172653;571.3663105307647;POINT (-160.72820327172653 571.3663105307647)
9588;-160.72820325602788;-268.5791926230182;POINT (-160.72820325602788 -268.5791926230182)
9589;-160.72820325602788;-257.8411926230182;POINT (-160.72820325602788 -257.8411926230182)
9590;-160.72820325602788;63.50379661571033;POINT (-160.72820325602788 63.50379661571033)
9591;-160.72820325602788;74.24179661571033;POINT (-160.72820325602788 74.24179661571033)
9592;-160.72820325602788;395.5867858544388;POINT (-160.72820325602788 395.5867858544388)
9593;-160.72820325602788;406.3247858544388;POINT (-160.72820325602788 406.3247858544388)
9594;-160.7282032302755;-406.3247365484106;POINT (-160.7282032302755 -406.3247365484106)
9595;-160.7282032302755;-395.5867365484106;POINT (-160.7282032302755 -395.5867365484106)
9596;-160.7282032302755;-74.24174730968213;POINT (-160.7282032302755 -74.24174730968213)
9597;-160.7282032302755;-63.50374730968212;POINT (-160.7282032302755 -63.50374730968212)
9598;-160.7282032302755;257.84124192904636;POINT (-160.7282032302755 257.84124192904636)
9599;-160.7282032302755;268.57924192904636;POINT (-160.7282032302755 268.57924192904636)
9600;-160.72820321457687;-571.3662612247365;POINT (-160.72820321457687 -571.3662612247365)
9601;-160.72820321457687;-560.6282612247365;POINT (-160.72820321457687 -560.6282612247365)
9602;-160.72820321457687;-239.28327198600806;POINT (-160.72820321457687 -239.28327198600806)
9603;-160.72820321457687;-228.54527198600806;POINT (-160.72820321457687 -228.54527198600806)
9604;-160.72820321457687;92.79971725272043;POINT (-160.72820321457687 92.79971725272043)
9605;-160.72820321457687;103.53771725272043;POINT (-160.72820321457687 103.53771725272043)
9606;-160.72820321457687;424.8827064914489;POINT (-160.72820321457687 424.8827064914489)
9607;-160.72820321457687;435.6207064914489;POINT (-160.72820321457687 435.6207064914489)
9608;-160.16217785224347;-513.7724345520645;POINT (-160.16217785224347 -513.7724345520645)
9609;-160.16217785224347;-503.0344345520645;POINT (-160.16217785224347 -503.0344345520645)
9610;-160.16217785224347;-181.68944531333602;POINT (-160.16217785224347 -181.68944531333602)
9611;-160.16217785224347;-170.95144531333602;POINT (-160.16217785224347 -170.95144531333602)
9612;-160.16217785224347;150.39354392539246;POINT (-160.16217785224347 150.39354392539246)
9613;-160.16217785224347;161.13154392539246;POINT (-160.16217785224347 161.13154392539246)
9614;-160.16217785224347;482.47653316412095;POINT (-160.16217785224347 482.47653316412095)
9615;-160.16217785224347;493.21453316412095;POINT (-160.16217785224347 493.21453316412095)
9616;-160.16217785224345;-545.9864345520645;POINT (-160.16217785224345 -545.9864345520645)
9617;-160.16217785224345;-535.2484345520645;POINT (-160.16217785224345 -535.2484345520645)
9618;-160.16217785224345;-524.5104345520645;POINT (-160.16217785224345 -524.5104345520645)
9619;-160.16217785224345;-213.90344531333602;POINT (-160.16217785224345 -213.90344531333602)
9620;-160.16217785224345;-203.16544531333602;POINT (-160.16217785224345 -203.16544531333602)
9621;-160.16217785224345;-192.42744531333602;POINT (-160.16217785224345 -192.42744531333602)
9622;-160.16217785224345;118.17954392539247;POINT (-160.16217785224345 118.17954392539247)
9623;-160.16217785224345;128.91754392539247;POINT (-160.16217785224345 128.91754392539247)
9624;-160.16217785224345;139.65554392539246;POINT (-160.16217785224345 139.65554392539246)
9625;-160.16217785224345;450.26253316412095;POINT (-160.16217785224345 450.26253316412095)
9626;-160.16217785224345;461.00053316412095;POINT (-160.16217785224345 461.00053316412095)
9627;-160.16217785224345;471.73853316412095;POINT (-160.16217785224345 471.73853316412095)
9628;-160.16217782649107;-493.21448385809276;POINT (-160.16217782649107 -493.21448385809276)
9629;-160.16217782649107;-482.4764838580927;POINT (-160.16217782649107 -482.4764838580927)
9630;-160.16217782649107;-471.73848385809276;POINT (-160.16217782649107 -471.73848385809276)
9631;-160.16217782649107;-461.00048385809276;POINT (-160.16217782649107 -461.00048385809276)
9632;-160.16217782649107;-450.26248385809276;POINT (-160.16217782649107 -450.26248385809276)
9633;-160.16217782649107;-161.13149461936425;POINT (-160.16217782649107 -161.13149461936425)
9634;-160.16217782649107;-150.39349461936425;POINT (-160.16217782649107 -150.39349461936425)
9635;-160.16217782649107;-139.65549461936425;POINT (-160.16217782649107 -139.65549461936425)
